"Species","Year","q05","q50","mean","q95"
"NOFU",1965,24.082854745694,98.4379825058742,153.012160236339,468.643911082084
"NOFU",1966,27.5971220782113,100.534274186353,143.847732260099,409.912610008892
"NOFU",1967,31.2897120231755,101.83528653648,135.918671262367,356.227351515995
"NOFU",1968,35.5355024303154,102.571503992708,129.235479820034,313.893678487365
"NOFU",1969,40.2287245809939,103.680652903631,123.780174548529,276.898572000545
"NOFU",1970,45.6387478670305,104.320823761237,119.512725924726,245.25209261571
"NOFU",1971,51.1152041945634,104.934366832049,116.377503755076,218.42675564608
"NOFU",1972,57.1565250541201,106.311411540769,114.308871660199,197.617290195694
"NOFU",1973,62.5382488326601,107.521642012288,113.235596402164,183.8744993182
"NOFU",1974,68.7057852116991,108.557499996768,113.084132506974,174.597424065969
"NOFU",1975,74.621042257372,109.980685512681,113.781063834975,165.76568154906
"NOFU",1976,80.1810459991187,112.203589115625,115.255024957302,160.706759691151
"NOFU",1977,85.1840360086207,114.475112713302,117.438314705206,159.478234985482
"NOFU",1978,88.9787591529059,117.702450722403,120.268207914989,159.415383769813
"NOFU",1979,93.001170656602,121.300608834845,123.687743509131,162.090067048181
"NOFU",1980,96.7278012620171,125.532648258283,127.6455966008,166.028619296758
"NOFU",1981,100.398758466682,130.062575860682,132.094593918306,171.607307134336
"NOFU",1982,103.895638560189,134.506397869413,136.988537942983,178.423318279484
"NOFU",1983,107.601349527044,139.667977185082,142.277258480413,185.677723502771
"NOFU",1984,111.57821423641,145.175171582689,147.900171121495,194.54762949343
"NOFU",1985,115.898477316305,150.802199002632,153.779033501213,201.629178592162
"NOFU",1986,120.82893798734,156.753744970029,159.81099040033,208.940314882202
"NOFU",1987,125.248755541959,162.806929704372,165.863318368976,216.557348844998
"NOFU",1988,129.80650148232,168.393634448987,171.771431618578,223.671293665662
"NOFU",1989,133.667846342818,174.122256078983,177.34158214781,230.469329363122
"NOFU",1990,137.723872165256,179.257172206138,182.359168716697,236.923032682498
"NOFU",1991,141.232537298021,183.361664965708,186.602616690486,242.6789721419
"NOFU",1992,144.264760971398,186.366695535859,189.86150718112,246.651208583658
"NOFU",1993,146.041904285292,188.564742454523,191.956320095814,248.661140751758
"NOFU",1994,146.129265621811,189.589267692809,192.756263065312,249.140548431542
"NOFU",1995,146.011064687536,189.133274958652,192.191620640481,248.151697270701
"NOFU",1996,144.765566167898,187.221069251274,190.258062417867,246.147571691761
"NOFU",1997,142.227200890073,183.948774969874,187.012178645087,242.222876787457
"NOFU",1998,138.190498972979,180.002632619956,182.559590007125,235.500811247618
"NOFU",1999,133.318799223012,174.348918540171,177.038612525797,228.584878208095
"NOFU",2000,128.897479623643,168.099423669055,170.603154496962,220.142849712198
"NOFU",2001,122.568448160706,160.957823677709,163.408176037462,211.369417697755
"NOFU",2002,115.768060292572,153.374900596406,155.599916171869,203.036408178004
"NOFU",2003,108.654068356725,144.828539367081,147.311634070472,193.702169716647
"NOFU",2004,101.585093653229,136.183274257462,138.6642448099,183.15853859378
"NOFU",2005,94.0111748342656,127.100996212873,129.770240214352,173.410816728305
"NOFU",2006,86.1668987453815,118.237405750045,120.738801994342,163.486143966549
"NOFU",2007,78.7569484915813,109.225194084737,111.680053130584,153.375121810504
"NOFU",2008,71.5885182920448,100.070093285755,102.706890573875,142.629993760686
"NOFU",2009,64.3160619888613,91.4569785378019,93.9336636965191,131.577302245924
"NOFU",2010,57.3064419953167,82.7767529622737,85.4719055726396,122.946424051752
"NOFU",2011,50.6355827635237,74.7117750169788,77.4241437689802,113.792890896852
"NOFU",2012,44.229788753187,66.9807290398084,69.8772941916944,105.498704230699
"NOFU",2013,38.1472413102678,59.9770381571086,62.8971610459351,97.5695764479667
"NOFU",2014,32.4444989407901,53.2462307374138,56.5251669636074,91.8925048904365
"NOFU",2015,27.264233536579,47.2767887669281,50.7777940297508,86.8701747074331
"NOFU",2016,22.8117151843428,41.7775017210019,45.6485596907171,81.3903451799582
"NOFU",2017,18.5568124620669,36.7741030545845,41.1118732102306,77.2254206629746
"NOFU",2018,15.1336303677235,32.5744673392995,37.1279083004354,74.2923120212236
"NOFU",2019,12.1944423732714,28.8328877041732,33.6476673910329,71.9184898516333
"NOFU",2020,10.0236434743649,25.3366845327261,30.617615125267,68.848225087558
"NOFU",2021,8.15679904804939,22.3032047135757,27.9835197081843,66.0964529990612
"NOGA",1950,24250.448795969,52041.7183119324,57671.0706774035,109529.359956986
"NOGA",1951,25804.2283092659,52915.1950694029,57934.7795030324,106853.294819548
"NOGA",1952,27382.5662723232,53784.8388725635,58251.9415994851,104565.494709628
"NOGA",1953,28954.0339043566,54672.8441205904,58615.9042555719,101976.795992016
"NOGA",1954,30495.3791021575,55497.6342560542,59017.544065483,98976.9656479325
"NOGA",1955,32315.7147997675,56324.1788321569,59445.7843405954,96594.894308946
"NOGA",1956,34170.0114290823,57259.4448189804,59888.1781401948,94570.8076311392
"NOGA",1957,35957.195796665,57886.4797374617,60331.5630954941,93257.5491413018
"NOGA",1958,37723.9069733524,58530.7591819215,60762.7784687455,90791.8059499731
"NOGA",1959,39198.3986037996,59264.4575451518,61169.4177662627,89422.9749607093
"NOGA",1960,41007.9425278818,59975.9406931535,61540.5750935098,88017.4041147259
"NOGA",1961,42649.8407243883,60495.0806599534,61867.5335137051,85648.6997387187
"NOGA",1962,44466.4188187731,60979.9235391611,62144.3414482315,84083.2746381039
"NOGA",1963,46060.7128887518,61259.4186088481,62368.2298130232,82342.6777131764
"NOGA",1964,47552.8930952524,61612.385525399,62539.8375427915,80842.3315150763
"NOGA",1965,49216.8252620873,61955.1089371398,62663.2340569263,79123.3100840437
"NOGA",1966,50496.6689028454,62155.8147093117,62745.7503878872,77556.029330163
"NOGA",1967,51805.4292452885,62353.6169711766,62797.6519699619,75915.4316263397
"NOGA",1968,53043.615225502,62451.0723255652,62831.7018243839,74267.8463357595
"NOGA",1969,54268.4567445372,62578.8403173476,62862.670744666,72707.2929518037
"NOGA",1970,55448.2610108862,62710.0514820718,62906.8504768369,71306.1335148567
"NOGA",1971,56464.507484102,62847.7875650584,62981.6178453553,70186.8453171458
"NOGA",1972,57397.5645703016,63033.9747702029,63105.0845198122,69329.9963159065
"NOGA",1973,58296.865571439,63275.6128810554,63295.8513916928,68406.4480765457
"NOGA",1974,59221.6321445101,63533.3657047918,63572.8709533352,68000.3216160228
"NOGA",1975,59983.0432853331,63911.0413583843,63955.4076744255,68004.1657209338
"NOGA",1976,60734.5314223322,64392.513380382,64463.0763730678,68197.538367142
"NOGA",1977,61497.9629935673,65060.9411329841,65115.9323757561,68824.7341996108
"NOGA",1978,62222.1131365907,65904.9178445908,65934.5845736513,69686.8852197307
"NOGA",1979,63044.8182890013,66903.8273472839,66940.3025761119,70785.7204945055
"NOGA",1980,64138.4110245614,68136.0196185806,68155.0910835652,72205.9376624037
"NOGA",1981,65430.0033145745,69610.3477823751,69601.7073969897,73861.4791389527
"NOGA",1982,67014.1355135473,71294.9681139627,71303.6008700642,75689.8508437393
"NOGA",1983,68884.7402256494,73263.3655472007,73284.7556041234,77741.9364239397
"NOGA",1984,71091.0418217321,75517.7590623083,75569.4196458699,80129.169794364
"NOGA",1985,73580.88204227,78118.1643475066,78181.7055741985,82899.4002892138
"NOGA",1986,76462.5972337938,81056.2651650955,81145.0491283998,85955.9920075027
"NOGA",1987,79661.5947817604,84398.098162461,84481.5150669392,89437.7018817171
"NOGA",1988,83172.3995973868,88122.0097814489,88210.9434100099,93394.0676638955
"NOGA",1989,87126.214877374,92314.0646676063,92349.9351665087,97884.9253670009
"NOGA",1990,91383.8168885163,96910.3629351957,96910.6849485865,102602.822143548
"NOGA",1991,95996.1037913869,101899.244401172,101899.678694362,107872.699798774
"NOGA",1992,101135.943565028,107266.114411065,107316.28802911,113609.352158301
"NOGA",1993,106707.303642177,113121.110776703,113151.30844951,119817.756116236
"NOGA",1994,112618.28387177,119345.416130766,119385.506270197,126412.962998326
"NOGA",1995,118856.165439425,125958.906783635,125988.258719661,133277.722375082
"NOGA",1996,125380.33239762,132817.754486823,132916.391927698,140676.629729329
"NOGA",1997,132275.284680422,139984.770453569,140113.341283914,148172.800960062
"NOGA",1998,139542.654210425,147385.715785203,147508.775081427,155892.797309135
"NOGA",1999,146922.932295925,154905.508482114,155018.831352448,163527.551833885
"NOGA",2000,154438.064376542,162413.396509048,162547.113832506,171129.476248393
"NOGA",2001,161786.353130732,169874.212488671,169986.56983614,178539.692430402
"NOGA",2002,168847.064038078,177107.516824428,177222.32496927,185904.648772166
"NOGA",2003,175617.629805567,183985.853870135,184135.474239815,192969.192001409
"NOGA",2004,182218.597227683,190443.253847542,190607.728388608,199512.949494385
"NOGA",2005,188275.330988773,196358.823703508,196526.696921242,205434.118082533
"NOGA",2006,193608.173925475,201635.086702085,201791.471161754,210826.951628636
"NOGA",2007,198059.500171408,206130.545064161,206318.072786437,215591.143302423
"NOGA",2008,201736.530945605,209872.737128806,210044.2782634,219278.221186442
"NOGA",2009,204871.46166701,212771.120568605,212933.335823618,221879.680290955
"NOGA",2010,207094.295283514,214777.008907788,214976.167543092,223470.262501811
"NOGA",2011,208696.079551011,216087.93097526,216191.789417498,224118.426116794
"NOGA",2012,209569.34250261,216546.728625267,216625.866996331,223995.82289811
"NOGA",2013,209638.434906444,216264.598537792,216347.522209547,223307.359540119
"NOGA",2014,208820.716856987,215457.934224341,215444.683389138,222085.70369359
"NOGA",2015,207349.885843628,214050.610572975,214018.394401144,220866.619548967
"NOGA",2016,204986.269709972,212218.958873882,212176.551025277,219530.48382205
"NOGA",2017,201836.439702985,209867.994714584,210027.509405992,218154.696553024
"NOGA",2018,198355.645084188,207565.815530004,207673.923745117,217187.641498953
"NOGA",2019,194377.543156228,205073.065362843,205207.040742972,216406.071386729
"NOGA",2020,190261.247608525,202658.407245106,202701.534443369,215545.897375089
"NOGA",2021,186128.218429529,200097.083042826,200210.835154883,214683.536529008
"RAZO",1950,19356.1664044149,87547.3832698278,2118830.81444082,2382084.1938692
"RAZO",1951,19531.8918456106,82434.0903611698,1250914.09019895,1834132.91181097
"RAZO",1952,19533.9476419771,77765.5000301915,763324.982718036,1398185.3546754
"RAZO",1953,19518.9879635167,72535.8304488854,484867.990938632,1064405.33824231
"RAZO",1954,19358.4394369486,68577.8000246039,322461.668630991,818365.281147258
"RAZO",1955,19521.3512966671,64414.3690092389,225174.250393415,638795.734196592
"RAZO",1956,19332.5093017564,60562.5709175476,164950.528031837,482864.637781341
"RAZO",1957,19178.2010600321,56273.4250046669,126209.613119565,368720.065951992
"RAZO",1958,18995.2604415725,52439.7085696923,100207.019790445,296153.313258765
"RAZO",1959,18664.9704066002,48429.4088473243,81969.6321482268,232828.283782215
"RAZO",1960,18341.6652024217,44620.3439078767,68623.4713149463,181739.544719205
"RAZO",1961,17911.8821761222,41248.5166312772,58476.3859257153,143857.479459923
"RAZO",1962,17537.4271366298,37877.9143933978,50510.6880800144,115625.567771307
"RAZO",1963,17063.4078803326,34698.9590343489,44099.3056877382,94799.6735092193
"RAZO",1964,16570.7621170264,31884.484974191,38844.7340929304,78954.5385614395
"RAZO",1965,16057.6016825344,29402.3897898056,34486.2705522067,66743.0406393294
"RAZO",1966,15491.7071053284,27125.2760479694,30845.8420753139,57101.9861429149
"RAZO",1967,14870.5704537649,24945.0084251054,27796.0589622562,48687.7003581341
"RAZO",1968,14372.4263024768,23027.2026075282,25241.2952702041,42140.4532366014
"RAZO",1969,13918.9814068506,21433.5265978547,23106.4980256846,37197.7261643264
"RAZO",1970,13464.6352762439,19915.5056251794,21330.5978303502,32882.1915927692
"RAZO",1971,13028.1998115611,18732.9065347782,19862.6431046726,29713.679467541
"RAZO",1972,12676.3495630941,17792.8984134707,18659.5267305687,26993.5425469028
"RAZO",1973,12356.2709025465,16961.1959418418,17684.632000965,24816.5867095566
"RAZO",1974,12079.0023685148,16351.4254469579,16907.006911055,22992.1983189132
"RAZO",1975,11881.0852325393,15825.8956154231,16300.8446345599,21733.6593307944
"RAZO",1976,11716.2941874816,15431.2501145344,15845.1426090292,20939.5957090833
"RAZO",1977,11612.7670495455,15100.666078267,15523.4604367131,20414.8437168178
"RAZO",1978,11527.1876304436,14900.8708248806,15323.7184061895,20195.3098637777
"RAZO",1979,11522.9992275992,14818.5055704584,15237.9890526595,20029.2824987958
"RAZO",1980,11671.0325569546,14838.5693143197,15262.2435484956,20089.5111780905
"RAZO",1981,11851.5423713724,14978.5904288394,15396.0270417102,20144.2607687954
"RAZO",1982,12132.6545469195,15221.3111776733,15642.0517624466,20485.9004801346
"RAZO",1983,12466.9775641119,15583.1278542368,16005.7104509476,21009.2294217389
"RAZO",1984,12907.5378462938,16011.0122282289,16494.5219953768,21615.4699047768
"RAZO",1985,13474.7491601405,16606.7879453082,17117.5248594291,22309.5723287578
"RAZO",1986,14039.1856820339,17318.4537286149,17884.633704905,23176.9134219639
"RAZO",1987,14783.6110769028,18208.367295201,18805.9744730145,24384.6475597051
"RAZO",1988,15647.6858827669,19276.009436831,19891.2170037731,25882.8676860388
"RAZO",1989,16661.7078043282,20488.9091458912,21148.9337201811,27476.3842778734
"RAZO",1990,17812.322515191,21936.3330466046,22586.0259748886,29367.8058292134
"RAZO",1991,19083.957407578,23527.7083607344,24207.2707369039,31508.3551596842
"RAZO",1992,20550.3502900225,25243.4612506934,26015.0419322666,33658.7877205005
"RAZO",1993,22175.1294246061,27195.204237556,28009.2467066361,36332.1601411365
"RAZO",1994,23902.4319454148,29349.8411033423,30187.4853905692,38954.5700064809
"RAZO",1995,25913.0511675608,31689.9784185678,32545.3997242646,41708.6641318604
"RAZO",1996,28094.413491511,34246.5898417855,35077.1275762131,44492.545433032
"RAZO",1997,30434.5222061287,36842.9575480786,37775.7473952013,47562.0511617505
"RAZO",1998,33019.2808553727,39619.6304022426,40633.5837570305,50752.4831251581
"RAZO",1999,35765.3964688896,42570.8206999015,43642.2631224013,54137.5515990986
"RAZO",2000,38698.2842535571,45664.9584611792,46792.456151539,57828.2008464965
"RAZO",2001,41664.7916951281,48943.3235308361,50073.3135502968,61661.5536978085
"RAZO",2002,44785.8697688087,52314.2472607938,53471.6860738429,65637.2500797947
"RAZO",2003,47597.085296517,55713.1514908218,56971.3024117421,69624.8428064921
"RAZO",2004,50544.9167866033,59206.6599261169,60552.1447705492,74121.461083807
"RAZO",2005,53347.1406312298,62680.0531451085,64190.2923602275,79024.1505281071
"RAZO",2006,56212.4282737367,66274.4369702883,67858.4794334812,83878.9664517324
"RAZO",2007,59029.7697340012,69835.0657591973,71527.5250710833,88435.5844773062
"RAZO",2008,61787.444732697,73314.9401821443,75168.6389179188,93055.8263726599
"RAZO",2009,64550.0607724271,76756.8458738367,78756.4138446402,97880.9803640806
"RAZO",2010,67354.262279121,80134.6954848853,82272.1273366328,102694.462913497
"RAZO",2011,69616.0162838991,83381.488162134,85706.8435111174,107619.904358239
"RAZO",2012,71796.3078605397,86606.3574783161,89063.7841915881,111854.031743596
"RAZO",2013,73692.8182012054,89721.5885596996,92359.5391124099,116692.22902234
"RAZO",2014,75093.3774588718,93008.4131119722,95623.8910257116,122041.666810371
"RAZO",2015,75944.6182482669,96292.1526032847,98898.285646221,127904.628199139
"RAZO",2016,76471.0401084346,99614.9727548191,102233.209318134,134107.427257242
"RAZO",2017,76807.3435866464,102783.097155878,105684.891062513,141195.03980101
"RAZO",2018,76715.5986491908,106092.619947123,109311.792662475,150453.015079421
"RAZO",2019,76396.997935774,109491.743787677,113171.297376164,159619.323476693
"RAZO",2020,76067.2452010709,112953.948203425,117316.886500911,171699.157470506
"RAZO",2021,75882.7424662309,116769.608792857,121795.946182121,183929.029392227
"ROST",1950,0.109998029494447,22.8857591090544,2921002.75262731,1421.67771056005
"ROST",1951,0.123622376615126,22.8738148790433,2131664.92254873,1329.82530466082
"ROST",1952,0.148075568600823,22.8172810405401,1558087.85446593,1225.31371409277
"ROST",1953,0.169902236366439,22.9943429161321,1139797.78689591,1134.661267033
"ROST",1954,0.188477943512701,23.1031190770764,833619.317991448,1025.7902564349
"ROST",1955,0.222955141322589,23.08127322803,608759.029726572,954.863465152794
"ROST",1956,0.250466729000218,23.397352150712,443229.456964385,844.053430106314
"ROST",1957,0.273213301439782,23.4704637958653,321272.114837764,811.800344240141
"ROST",1958,0.304866490472464,23.7538075875072,231516.754122497,770.153829536974
"ROST",1959,0.359952345934535,24.0933262022849,165679.594258008,724.586982893062
"ROST",1960,0.426782169930957,24.2796495020847,117653.815080823,680.601413259576
"ROST",1961,0.495836366162727,24.5278191974427,82882.6514553806,641.404585756189
"ROST",1962,0.582496786234687,24.6622080101797,57932.2663416312,616.256688565681
"ROST",1963,0.693123049213823,25.1277870491038,40201.6320114844,566.885932730628
"ROST",1964,0.81595830764245,25.5825267528957,27722.6537677913,531.549658194653
"ROST",1965,0.963344507197882,26.0240128167721,19017.2601286523,498.325832505137
"ROST",1966,1.18071715604802,26.4350404585199,12989.5561807209,467.023681835735
"ROST",1967,1.32789758684036,26.9785633982926,8840.13281053254,428.566063571028
"ROST",1968,1.64710227446377,27.5186467978122,5995.93725322249,401.315577236672
"ROST",1969,1.9021424860112,28.0407904461428,4052.81018328342,375.354619255287
"ROST",1970,2.24351011423811,28.5659291085771,2729.40541339915,370.028121494133
"ROST",1971,2.76018333086691,29.1270583444359,1831.50589998342,344.080136840043
"ROST",1972,3.24442536149872,29.5979257214705,1225.47792970036,335.688957688402
"ROST",1973,3.69136723127173,30.1465826383376,819.282130900093,305.491309183205
"ROST",1974,4.20266235299757,30.8930667885944,549.332493156215,287.312752589506
"ROST",1975,4.76358578203224,31.3840666543681,371.60203200697,262.389095376378
"ROST",1976,5.27595502047259,31.7469366683308,255.645062233952,241.901056037892
"ROST",1977,5.89694852153114,32.1408632432434,180.54097407622,220.636167317176
"ROST",1978,6.54543786726765,32.5244300670838,132.080441180861,204.899277717322
"ROST",1979,7.24608928522319,32.74233507571,100.765019745253,183.980010918188
"ROST",1980,7.92080054495374,32.8918814654387,80.3621784195712,169.255077567954
"ROST",1981,8.65977170778369,32.9450426245389,66.8603586213773,151.487861724701
"ROST",1982,9.383026609941,32.8582869245555,57.7234081044061,135.828917613459
"ROST",1983,10.04625991978,33.0270764287474,51.3712163642649,125.527675299317
"ROST",1984,10.8907192036115,33.0693741654275,46.8284999379462,115.611211126343
"ROST",1985,11.6276253566928,32.9999856087753,43.4946248329247,104.690529363954
"ROST",1986,12.4837843811446,32.7371040268013,40.9972233864588,93.2259785990935
"ROST",1987,13.3068280580999,32.5363993751029,39.1015596055694,85.1071714989036
"ROST",1988,13.9209133469475,32.6097241237531,37.6556361145622,78.6454046364284
"ROST",1989,14.7798819992612,32.3436841396224,36.5574954156418,72.7293485980778
"ROST",1990,15.4290332896782,32.1473831829608,35.735957672292,67.47755728244
"ROST",1991,16.2257472764052,32.0522160187219,35.1393440845163,64.2796251757683
"ROST",1992,16.7102777692698,32.0563480427522,34.7288838146836,61.1148174824234
"ROST",1993,17.2571371284126,32.2051579454683,34.4748325927138,59.9758067096992
"ROST",1994,17.7334810936054,32.2585284078251,34.35412614233,58.143139553029
"ROST",1995,18.4683330717872,32.475000041819,34.3488582150683,57.268323630864
"ROST",1996,19.0971076084215,32.7820101413363,34.4451489533254,55.8705637332133
"ROST",1997,19.8931189159171,33.1830206737899,34.6321399604021,54.830888064905
"ROST",1998,20.6635674441688,33.5716798277642,34.9009672085118,53.862823093605
"ROST",1999,21.3938053939384,34.1937306990138,35.2436481055087,52.6362298389247
"ROST",2000,22.4876165637288,34.6682389719355,35.6518880105779,52.483279589173
"ROST",2001,23.3780219539495,35.1529699521861,36.1158714498624,52.1638823649578
"ROST",2002,24.1855610020784,35.6155542309243,36.6231582754458,52.3661548281799
"ROST",2003,24.8656922212933,36.2406826930504,37.1578547648106,52.3147254143516
"ROST",2004,25.5607579012415,36.7313322032209,37.7002658323559,52.8493750459551
"ROST",2005,25.9099245404618,37.2760940137895,38.2272379362617,54.094407213414
"ROST",2006,26.1913568285012,37.6471632721162,38.7133461220127,54.8839688774538
"ROST",2007,26.4107800111865,37.9345283266797,39.1329416471447,55.7828216630034
"ROST",2008,26.2601663244039,38.1388531695313,39.4628640964191,56.5727731456873
"ROST",2009,26.1993609769323,38.5224946222716,39.6853836892764,57.2550806231686
"ROST",2010,25.975306145839,38.6197543684932,39.79076687014,57.6630572834614
"ROST",2011,25.6527145472612,38.534844390562,39.7788481293515,58.1449949850831
"ROST",2012,25.2201760226679,38.3443959063058,39.6591885875456,58.5063356900445
"ROST",2013,24.6861175083172,38.204117944797,39.449758583996,58.6779869636086
"ROST",2014,23.9918345417324,37.8753182900523,39.1744652024707,59.6073134579613
"ROST",2015,23.0087349509557,37.331618577406,38.8601069103628,59.9029198547578
"ROST",2016,22.1816532434624,36.8366356814871,38.5333897319083,60.4811732908107
"ROST",2017,21.0706125428741,36.3619410926426,38.2184977581631,61.3477675613346
"ROST",2018,19.5824175089575,35.8766910113214,37.9354675792041,62.2472717442077
"ROST",2019,18.1821053289984,35.5558916452075,37.6993793148964,63.6041266607043
"ROST",2020,16.6278182049741,35.2730873536141,37.5202174918062,65.2232058680816
"ROST",2021,15.1954187969969,34.8694312956251,37.4031913750961,67.3144501564575
"TBMU",1950,49.4350964666371,5031.69577716511,108755.123269521,48798.2907071448
"TBMU",1951,58.5620892533243,5122.61581610892,72643.4091280553,47339.6842084635
"TBMU",1952,67.7404209562296,5184.96701208731,51019.7727619744,44462.7133730321
"TBMU",1953,81.0014614018953,5270.5684787115,37768.3423232618,42306.8734062501
"TBMU",1954,99.6819091565308,5309.70008202583,29404.0100498758,41554.0810887518
"TBMU",1955,120.806739800221,5394.27710369348,23927.0990354304,39132.4275225588
"TBMU",1956,144.012615161925,5475.39149678665,20184.2633556801,38158.0845194027
"TBMU",1957,183.195261113372,5524.49284540756,17507.5135030181,36143.3745501144
"TBMU",1958,224.664258951193,5559.83366491424,15508.3937973935,33749.8910137022
"TBMU",1959,275.860438784849,5623.33556403837,13959.6096654349,32374.4695671132
"TBMU",1960,319.531800194467,5668.14276966759,12726.4398189645,31356.5816001428
"TBMU",1961,375.708720184307,5717.40900734569,11726.887869487,29707.4763965219
"TBMU",1962,456.072810204406,5783.33969799952,10908.7200506108,27714.3146447576
"TBMU",1963,547.906707580336,5832.85617740424,10236.5516886516,26790.7599079622
"TBMU",1964,658.972147886178,5905.36390416114,9684.86813766837,25610.6880884335
"TBMU",1965,790.461538441115,5956.79632679356,9234.405836953,24036.5019444864
"TBMU",1966,948.681359692404,6004.62336109184,8870.28321430725,22831.3705812498
"TBMU",1967,1127.58310340336,6064.02746194333,8580.93584625349,21753.0013194382
"TBMU",1968,1338.56190491857,6155.38655976139,8357.37055587447,20604.3476213601
"TBMU",1969,1579.94083018258,6249.28323653368,8192.54086369744,19691.4631934618
"TBMU",1970,1868.30815980345,6305.43595509652,8080.79433674841,18885.8620524403
"TBMU",1971,2164.02132921328,6390.47436221982,8017.39728607791,18083.4204914025
"TBMU",1972,2449.16821875401,6494.94739477953,7998.15034073546,17063.2528031005
"TBMU",1973,2748.34338414827,6594.02332300193,8019.10217427581,16660.8402241859
"TBMU",1974,3071.21353145954,6700.06863280446,8076.3626996504,16387.2259103753
"TBMU",1975,3365.86566492911,6861.45459132582,8166.01216251739,16019.9902378088
"TBMU",1976,3557.5765654157,7026.78496033726,8284.0930014188,15872.8214904065
"TBMU",1977,3778.90485405946,7192.88777702694,8426.65347075796,15796.9095800847
"TBMU",1978,4036.46194954561,7381.49991236157,8589.79312867067,15659.3461568898
"TBMU",1979,4205.19963625832,7555.42217209036,8769.66076093733,16206.1434153336
"TBMU",1980,4372.97454663814,7760.63631996714,8962.39310370573,16712.2087965111
"TBMU",1981,4526.14656434652,7932.61833129225,9164.04424604944,16952.4769251214
"TBMU",1982,4654.43258124633,8081.13927698645,9370.58800284388,17543.5475799192
"TBMU",1983,4776.47419467983,8247.25424862023,9578.03230909837,18098.9784364686
"TBMU",1984,4857.65479779183,8390.71280802952,9782.58824064781,18824.5370153041
"TBMU",1985,4933.76731232617,8534.08498898732,9980.77279824056,19305.2150889405
"TBMU",1986,5041.41394945975,8668.17857211232,10169.3577014596,19744.5033596751
"TBMU",1987,5091.23226816574,8751.59099795054,10345.1798437602,20094.2329120241
"TBMU",1988,5124.1710410291,8883.21944590584,10504.9189711479,20735.2608170289
"TBMU",1989,5206.22786488087,8952.69286379098,10644.9671248482,20844.7189152023
"TBMU",1990,5226.12540081253,9017.40943809958,10761.4688409812,21008.2086811412
"TBMU",1991,5244.29542245652,9084.64504391868,10850.5421829699,21115.7448870519
"TBMU",1992,5264.7975707185,9117.54211838515,10908.6320403169,21054.5513629552
"TBMU",1993,5241.4709635822,9144.10575873145,10932.9112803128,21237.623317968
"TBMU",1994,5247.06687697435,9155.19893839819,10921.6334662714,21209.8844968495
"TBMU",1995,5262.51025146983,9137.46996316119,10874.3526891133,20992.9167431479
"TBMU",1996,5262.41043836204,9092.25850073004,10791.9597254976,20890.7797333527
"TBMU",1997,5251.5787915358,8999.63004660355,10676.5311887319,20569.7498808706
"TBMU",1998,5215.95840304902,8904.56361964119,10531.0350234749,20117.2644679722
"TBMU",1999,5194.61034845422,8794.11106927731,10358.9664956109,19698.1754846623
"TBMU",2000,5148.67475797212,8685.99003422551,10163.9955349423,19241.5240875156
"TBMU",2001,5111.44315462058,8496.43580597741,9949.69076577186,18674.43876941
"TBMU",2002,5036.06218737471,8323.84249021472,9719.35697367002,18173.7587932115
"TBMU",2003,4977.45076853435,8083.95350435093,9475.99184280084,17712.0430618927
"TBMU",2004,4892.67507611369,7846.46712639957,9222.34235477081,17156.5214051083
"TBMU",2005,4825.24362363136,7612.68835405719,8961.02481297687,16632.3629644674
"TBMU",2006,4719.85630166124,7379.20743434679,8694.66547468014,16068.2613466844
"TBMU",2007,4588.44295529129,7089.15566619136,8426.02026910576,15631.2732827253
"TBMU",2008,4455.12426187842,6846.77969043712,8158.04070051188,15233.5753824954
"TBMU",2009,4271.85527129082,6588.85582341144,7893.86712209901,14726.952284665
"TBMU",2010,4078.54724454128,6366.22313448909,7636.74777046686,14456.4752476768
"TBMU",2011,3835.45817679665,6149.3374706605,7389.89898600779,14167.3627471477
"TBMU",2012,3546.33390413361,5951.56855943404,7156.33504751418,13808.2229452369
"TBMU",2013,3234.99972631138,5727.62543317299,6938.70166959402,13586.6654107717
"TBMU",2014,2902.19334438458,5518.32185594737,6739.14406396534,13456.4054379946
"TBMU",2015,2556.27822077291,5369.7606390702,6559.23004738467,13232.2634033835
"TBMU",2016,2235.1049649949,5222.24878722433,6399.93492890868,13334.4815407521
"TBMU",2017,1915.21123634016,5086.90483317005,6261.68244486987,13445.7346348797
"TBMU",2018,1647.39517363418,4953.10861804188,6144.42809309444,13620.2279057745
"TBMU",2019,1421.82464972326,4850.84832130623,6047.76869793516,13804.8313406517
"TBMU",2020,1205.35759510824,4752.37897287589,5971.06371890099,14076.2322101609
"TBMU",2021,1027.03551605243,4646.17527750164,5913.55771497159,14183.5728377813
