"Species","Year","q05","q50","mean","q95"
"ROST",1983,12.7443718768673,34.7805954319675,46.3689793561067,108.296317795983
"ROST",1984,13.5342980478066,34.7495897842266,43.9535300509226,97.645859205656
"ROST",1985,14.2865195620899,34.6782010005362,41.9907911641037,88.4361024188254
"ROST",1986,14.78373740641,34.6139053486309,40.4041602817225,80.4772231594739
"ROST",1987,15.4820552229359,34.4441087641605,39.1306990661485,75.5439724699325
"ROST",1988,16.3213874394912,34.3025511109046,38.1187503183346,71.2382626713486
"ROST",1989,16.9376804574177,34.3490348555176,37.3260795447714,66.4869280091157
"ROST",1990,17.6619528029952,34.2238981173565,36.7181691823401,63.2999552832444
"ROST",1991,18.4483584896064,34.0085544594073,36.2667166202813,60.5708128579042
"ROST",1992,18.9635299710952,33.9450600241892,35.9484298477103,58.5645189519818
"ROST",1993,19.7004688591364,33.9718842318724,35.7441317577434,56.5204547746075
"ROST",1994,20.4315222568619,33.978313490049,35.6381067717459,55.0600491936757
"ROST",1995,21.0592812811384,34.1262083165409,35.617587067833,53.9187868708341
"ROST",1996,21.7136918366578,34.3525614531606,35.6722751349468,53.1370121489296
"ROST",1997,22.4808192053966,34.6197051093407,35.7938210212375,52.645485723982
"ROST",1998,23.2199598113694,34.8646217818902,35.9752052524248,52.1177123469802
"ROST",1999,23.977247941412,35.2090333030211,36.2100145111834,51.7115781442844
"ROST",2000,24.7656146202022,35.7258957276699,36.4916327814238,51.3102810560552
"ROST",2001,25.6155933220467,36.1238451175735,36.8124048141812,50.616202185483
"ROST",2002,26.2149973645696,36.5259600116304,37.1628623240179,50.7750314133439
"ROST",2003,26.7672687755209,36.9966064082792,37.5311360639127,50.6956160587298
"ROST",2004,27.1934973020479,37.3136962839737,37.9027034257939,51.0563400473292
"ROST",2005,27.4110930626692,37.4871129059958,38.2606274301222,51.7704538673265
"ROST",2006,27.4991103478917,37.7590135609719,38.5864072024849,52.2804478161474
"ROST",2007,27.6489482141149,37.9307276861888,38.8614622176311,53.1930127887013
"ROST",2008,27.3868869724939,38.0316932588558,39.0691121782197,53.7532442633705
"ROST",2009,27.1836337973006,38.121583640532,39.1967282602113,54.1980532564081
"ROST",2010,27.0307189898988,38.1825025089961,39.2375943620599,54.6763141118244
"ROST",2011,26.6577218514736,38.1499696160541,39.1920109403801,55.0183769655365
"ROST",2012,26.3542622218986,37.9457482211038,39.0673357956918,54.992921060525
"ROST",2013,25.7775908996939,37.6399690514037,38.8769398218991,55.5254987630704
"ROST",2014,25.1053414258112,37.4292204722079,38.6383467405434,55.7759090654932
"ROST",2015,24.5774174257734,37.082342736661,38.3710053240384,56.2119057345048
"ROST",2016,23.7158718211322,36.7402416942116,38.0941550192962,56.8107985181033
"ROST",2017,22.3150921942565,36.2511380321186,37.8251202582991,57.4646874750565
"ROST",2018,21.033247907548,35.9347142289588,37.5781854013754,58.0877892882921
"ROST",2019,19.8421699021767,35.6707552111133,37.3640393960159,59.1133233768433
"ROST",2020,18.3333844457686,35.4170437038822,37.1896787139093,60.6704725369657
"ROST",2021,16.7837795239773,35.1074392070438,37.0586222774524,62.3885228384031
"TBMU",1950,617.041381893589,6704.90601872232,21640.0429734125,32004.9468736183
"TBMU",1951,682.759517793583,6739.47558592937,19638.387657048,31029.2083377751
"TBMU",1952,737.846299660184,6810.20592456407,17971.1019303713,30159.7062189787
"TBMU",1953,791.59950097838,6816.37006890475,16567.1785348213,29153.333184097
"TBMU",1954,864.228157353671,6890.80249727137,15369.186931313,28535.4093092324
"TBMU",1955,957.747877614343,6909.501997752,14332.1417715566,27601.4622777828
"TBMU",1956,1041.8657385345,6940.97324019705,13422.0365109839,26744.3397114839
"TBMU",1957,1132.93298032375,6972.54230740174,12614.2196670957,25879.8557074927
"TBMU",1958,1249.71157840012,6980.1138237676,11891.6675709729,25103.0766340384
"TBMU",1959,1360.03425683819,7008.49837194379,11243.197807955,24118.4970609933
"TBMU",1960,1469.50645089481,7056.1556168945,10661.7142363226,22911.4591500344
"TBMU",1961,1607.11787911352,7132.80025815905,10142.6204454488,21945.9865311141
"TBMU",1962,1747.71970613745,7101.02175930826,9682.54243054199,21069.1002667552
"TBMU",1963,1920.20333237931,7110.75982189811,9278.45147789672,20369.1657360128
"TBMU",1964,2090.8513866855,7104.95238960407,8927.19443273301,19223.1666880427
"TBMU",1965,2269.73368658545,7131.72669693862,8625.35716140876,18194.7419744069
"TBMU",1966,2472.99609826627,7137.28599492862,8369.33946879264,17286.8537334414
"TBMU",1967,2695.84874410975,7135.16323318994,8155.51676748147,16068.0380116176
"TBMU",1968,2930.85674415935,7143.53418344621,7980.39492213905,15249.9530324033
"TBMU",1969,3168.85320661754,7139.01435024388,7840.70900394099,14527.6077655529
"TBMU",1970,3436.36871491483,7140.2381052389,7733.45561672874,13847.7604947827
"TBMU",1971,3723.36121945424,7147.11342888683,7655.87269204997,13306.199419727
"TBMU",1972,3977.72253452406,7154.00462213409,7605.3899193258,12768.0644553405
"TBMU",1973,4234.51782664065,7187.15064963816,7579.57190703805,12407.1577127542
"TBMU",1974,4504.32819677163,7205.4561871105,7576.07011193674,11947.913936553
"TBMU",1975,4748.28112761029,7246.79291732579,7592.59231407251,11683.6485092786
"TBMU",1976,4965.67569907783,7291.18382976265,7626.8917914811,11471.0844062132
"TBMU",1977,5183.63515423343,7358.73867813297,7676.77289191017,11262.4642857825
"TBMU",1978,5352.12144707433,7442.15026276609,7740.10550029868,11102.0539969736
"TBMU",1979,5423.69397453456,7540.54265809346,7814.83818977857,11095.9624095755
"TBMU",1980,5516.45170231979,7641.56770879522,7898.99911635391,11195.4398558053
"TBMU",1981,5560.63076854276,7754.33201753875,7990.67546934231,11257.7349005281
"TBMU",1982,5594.45286641035,7837.38866796033,8087.96661049842,11336.9819293737
"TBMU",1983,5613.67122397009,7912.33114232158,8188.91235996249,11479.7508457201
"TBMU",1984,5663.43981362804,8010.41141016161,8291.40507925976,11683.0482219501
"TBMU",1985,5740.86758103395,8087.40472930527,8393.10087651252,12031.2145431893
"TBMU",1986,5757.2235128392,8135.92354673834,8491.35011210167,12284.3928212085
"TBMU",1987,5802.41988394263,8187.39785687215,8583.16932091313,12421.0289311917
"TBMU",1988,5822.49574573032,8242.069625276,8665.27476850022,12711.3970662973
"TBMU",1989,5862.05793809075,8267.357789941,8734.19137782642,12894.8148538744
"TBMU",1990,5857.08984128055,8303.11557878283,8786.43941832263,12971.626735966
"TBMU",1991,5842.93854670647,8327.0548715183,8818.7859351361,13132.333007258
"TBMU",1992,5835.44664270544,8328.06197200936,8828.53094256305,13145.5728404359
"TBMU",1993,5835.24206833687,8294.91060482393,8813.78428587269,13231.4025829185
"TBMU",1994,5803.80886130165,8252.84411064592,8773.68301337314,13193.0155308084
"TBMU",1995,5773.53976609908,8210.90177751152,8708.50504794701,13104.2458690245
"TBMU",1996,5773.38257654636,8135.18522153698,8619.65323687471,12894.7122824127
"TBMU",1997,5733.65777724901,8062.83822575157,8509.51012347841,12666.5003713594
"TBMU",1998,5649.39732849941,7956.93698268619,8381.19021997439,12380.0654905397
"TBMU",1999,5615.70011005087,7854.03007384138,8238.23516577106,12081.7871697494
"TBMU",2000,5545.95655871559,7742.33319999147,8084.30315932787,11703.8899057876
"TBMU",2001,5510.73054531427,7643.96511527506,7922.89756739162,11346.9966569062
"TBMU",2002,5471.49956208312,7495.15990902111,7757.16477928297,10967.2836344348
"TBMU",2003,5389.53750145955,7353.46343663775,7589.77386646803,10652.8488697407
"TBMU",2004,5325.02416773235,7221.59107854496,7422.87518786381,10386.6238207082
"TBMU",2005,5217.13805957895,7074.60726086567,7258.12430792158,10101.6971803533
"TBMU",2006,5122.6951151486,6895.93434398125,7096.75189585463,9907.06517754954
"TBMU",2007,5026.44695159888,6716.95093608464,6939.65879280211,9728.64232341898
"TBMU",2008,4916.13483711531,6547.98782015132,6787.51693915559,9576.9236941947
"TBMU",2009,4764.793132223,6384.31403167878,6640.86029959274,9481.9321831322
"TBMU",2010,4625.52733073378,6233.68815553537,6500.15457049616,9427.89110942148
"TBMU",2011,4471.33755366532,6084.064295015,6365.83973009145,9348.51444945223
"TBMU",2012,4300.68576487686,5940.39507078784,6238.34480083777,9313.55544710938
"TBMU",2013,4094.94776275075,5811.9398505851,6118.07886199486,9331.59109209905
"TBMU",2014,3863.93960596228,5695.0741224252,6005.40573810793,9322.65140020912
"TBMU",2015,3584.47330666156,5592.75165336699,5900.61148993795,9344.35256529276
"TBMU",2016,3335.30828319263,5506.25940926744,5803.87381407904,9426.39132134008
"TBMU",2017,3117.53272528941,5433.61376531941,5715.24103768385,9452.13022093772
"TBMU",2018,2863.05906700303,5346.60770625573,5634.62609533685,9458.88817630845
"TBMU",2019,2654.83468628544,5286.20781530635,5561.81822181153,9520.55644289481
"TBMU",2020,2435.18967698359,5205.11000796332,5496.51250364218,9557.95625356655
"TBMU",2021,2222.50305654037,5154.45804829003,5438.35522735773,9606.37357841106
